Clinic,Date,Start_Time,End_Time,Total_Scheduled_Visits
Adult Medicine,2016-01-11,11:20:00.0000000,11:35:00.0000000,2
Adult Medicine,2016-01-11,11:20:00.0000000,11:40:00.0000000,1
Adult Medicine,2016-01-11,11:30:00.0000000,11:45:00.0000000,6
Adult Medicine,2016-01-11,11:40:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-01-11,12:45:00.0000000,12:55:00.0000000,1
Adult Medicine,2016-01-11,13:00:00.0000000,13:15:00.0000000,9
Adult Medicine,2016-01-11,13:00:00.0000000,13:30:00.0000000,1
Adult Medicine,2016-01-11,13:07:00.0000000,13:22:00.0000000,1
Adult Medicine,2016-01-11,13:10:00.0000000,13:25:00.0000000,1
Adult Medicine,2016-01-11,13:30:00.0000000,13:45:00.0000000,5
Adult Medicine,2016-01-11,13:45:00.0000000,14:00:00.0000000,6
Adult Medicine,2016-01-11,13:50:00.0000000,14:05:00.0000000,1
Adult Medicine,2016-01-11,13:55:00.0000000,14:10:00.0000000,1
Adult Medicine,2016-01-11,14:00:00.0000000,14:15:00.0000000,6
Adult Medicine,2016-01-11,14:10:00.0000000,14:40:00.0000000,1
Adult Medicine,2016-01-11,14:15:00.0000000,14:30:00.0000000,3
Adult Medicine,2016-01-11,14:20:00.0000000,14:35:00.0000000,1
Adult Medicine,2016-01-11,14:30:00.0000000,14:45:00.0000000,8
Adult Medicine,2016-01-11,14:40:00.0000000,14:55:00.0000000,1
Adult Medicine,2016-01-11,14:47:00.0000000,15:02:00.0000000,1
Adult Medicine,2016-01-11,14:48:00.0000000,15:03:00.0000000,1
Adult Medicine,2016-01-11,14:50:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-01-11,14:58:00.0000000,15:13:00.0000000,1
Adult Medicine,2016-01-11,15:00:00.0000000,15:10:00.0000000,1
Adult Medicine,2016-01-11,15:00:00.0000000,15:15:00.0000000,9
Adult Medicine,2016-01-11,15:00:00.0000000,15:30:00.0000000,1
Adult Medicine,2016-01-11,15:10:00.0000000,15:20:00.0000000,1
Adult Medicine,2016-01-11,15:15:00.0000000,15:30:00.0000000,3
Adult Medicine,2016-01-11,15:20:00.0000000,15:30:00.0000000,1
Adult Medicine,2016-01-11,15:20:00.0000000,15:35:00.0000000,2
Adult Medicine,2016-01-11,15:25:00.0000000,15:40:00.0000000,1
Adult Medicine,2016-01-11,15:30:00.0000000,15:40:00.0000000,1
Adult Medicine,2016-01-11,15:30:00.0000000,15:45:00.0000000,4
Adult Medicine,2016-01-11,15:30:00.0000000,16:00:00.0000000,1
Adult Medicine,2016-01-11,15:50:00.0000000,16:05:00.0000000,1
Adult Medicine,2016-01-11,16:00:00.0000000,16:15:00.0000000,7
Adult Medicine,2016-01-11,16:00:00.0000000,16:45:00.0000000,1
Adult Medicine,2016-01-11,16:07:00.0000000,16:22:00.0000000,1
Adult Medicine,2016-01-11,16:10:00.0000000,16:20:00.0000000,1
Adult Medicine,2016-01-11,16:15:00.0000000,16:30:00.0000000,2
Adult Medicine,2016-01-11,16:20:00.0000000,16:35:00.0000000,1
Adult Medicine,2016-01-11,16:29:00.0000000,16:44:00.0000000,1
Adult Medicine,2016-01-11,16:30:00.0000000,16:45:00.0000000,1
Adult Medicine,2016-01-11,16:34:00.0000000,16:49:00.0000000,1
Adult Medicine,2016-01-11,16:40:00.0000000,16:55:00.0000000,1
Adult Medicine,2016-01-11,16:45:00.0000000,17:00:00.0000000,2
Adult Medicine,2016-01-11,17:00:00.0000000,17:10:00.0000000,1
Adult Medicine,2016-01-11,17:00:00.0000000,17:15:00.0000000,6
Adult Medicine,2016-01-11,17:05:00.0000000,17:20:00.0000000,1
Adult Medicine,2016-01-11,17:15:00.0000000,17:30:00.0000000,1
Adult Medicine,2016-01-11,17:30:00.0000000,17:45:00.0000000,5
Adult Medicine,2016-01-11,17:45:00.0000000,18:00:00.0000000,5
Adult Medicine,2016-01-11,18:00:00.0000000,18:15:00.0000000,4
Adult Medicine,2016-01-11,18:00:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-01-11,18:15:00.0000000,18:30:00.0000000,2
Adult Medicine,2016-01-11,18:20:00.0000000,18:35:00.0000000,1
Adult Medicine,2016-01-11,18:30:00.0000000,18:45:00.0000000,1
Adult Medicine,2016-01-12,08:45:00.0000000,09:00:00.0000000,1
Adult Medicine,2016-01-12,09:00:00.0000000,09:15:00.0000000,12
Adult Medicine,2016-01-12,09:00:00.0000000,09:30:00.0000000,1
Adult Medicine,2016-01-12,09:15:00.0000000,09:30:00.0000000,2
Adult Medicine,2016-01-12,09:20:00.0000000,09:35:00.0000000,1
Adult Medicine,2016-01-12,09:30:00.0000000,09:45:00.0000000,10
Adult Medicine,2016-01-12,09:40:00.0000000,09:55:00.0000000,1
Adult Medicine,2016-01-12,09:43:00.0000000,09:58:00.0000000,1
Adult Medicine,2016-01-12,09:45:00.0000000,10:00:00.0000000,6
Adult Medicine,2016-01-12,09:47:00.0000000,10:02:00.0000000,1
Adult Medicine,2016-01-12,09:50:00.0000000,10:05:00.0000000,1
Adult Medicine,2016-01-12,10:00:00.0000000,10:15:00.0000000,10
Adult Medicine,2016-01-12,10:15:00.0000000,10:30:00.0000000,4
Adult Medicine,2016-01-12,10:30:00.0000000,10:45:00.0000000,11
Adult Medicine,2016-01-12,10:45:00.0000000,11:00:00.0000000,5
Adult Medicine,2016-01-12,11:00:00.0000000,11:10:00.0000000,1
Adult Medicine,2016-01-12,11:00:00.0000000,11:15:00.0000000,9
Adult Medicine,2016-01-12,11:15:00.0000000,11:30:00.0000000,8
Adult Medicine,2016-01-12,11:26:00.0000000,11:41:00.0000000,1
Adult Medicine,2016-01-12,11:30:00.0000000,11:45:00.0000000,7
Adult Medicine,2016-01-12,11:54:00.0000000,12:09:00.0000000,1
Adult Medicine,2016-01-12,12:00:00.0000000,12:15:00.0000000,1
Adult Medicine,2016-01-12,12:15:00.0000000,12:30:00.0000000,1
Adult Medicine,2016-01-12,12:30:00.0000000,12:45:00.0000000,2
Adult Medicine,2016-01-12,12:40:00.0000000,12:55:00.0000000,1
Adult Medicine,2016-01-12,12:50:00.0000000,13:00:00.0000000,1
Adult Medicine,2016-01-12,13:00:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-01-12,13:00:00.0000000,13:15:00.0000000,12
Adult Medicine,2016-01-12,13:20:00.0000000,13:35:00.0000000,2
Adult Medicine,2016-01-12,13:30:00.0000000,13:45:00.0000000,9
Adult Medicine,2016-01-12,13:40:00.0000000,13:50:00.0000000,1
Adult Medicine,2016-01-12,13:40:00.0000000,13:55:00.0000000,1
Adult Medicine,2016-01-12,13:45:00.0000000,14:00:00.0000000,9
Adult Medicine,2016-01-12,13:50:00.0000000,14:05:00.0000000,2
Adult Medicine,2016-01-12,13:56:00.0000000,14:11:00.0000000,1
Adult Medicine,2016-01-12,14:00:00.0000000,14:10:00.0000000,1
Adult Medicine,2016-01-12,14:00:00.0000000,14:15:00.0000000,4
Adult Medicine,2016-01-12,14:10:00.0000000,14:25:00.0000000,2
Adult Medicine,2016-01-12,14:15:00.0000000,14:30:00.0000000,6
Adult Medicine,2016-01-12,14:20:00.0000000,14:35:00.0000000,2
Adult Medicine,2016-01-12,14:25:00.0000000,14:40:00.0000000,1
Adult Medicine,2016-01-12,14:30:00.0000000,14:45:00.0000000,11
Adult Medicine,2016-01-12,14:40:00.0000000,14:55:00.0000000,1
Adult Medicine,2016-01-12,14:45:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-01-12,15:00:00.0000000,15:15:00.0000000,9
Adult Medicine,2016-01-12,15:00:00.0000000,15:30:00.0000000,2
Adult Medicine,2016-01-12,15:13:00.0000000,15:23:00.0000000,1
Adult Medicine,2016-01-12,15:15:00.0000000,15:30:00.0000000,6
Adult Medicine,2016-01-12,15:20:00.0000000,15:35:00.0000000,2
Adult Medicine,2016-01-12,15:30:00.0000000,15:40:00.0000000,1
Adult Medicine,2016-01-12,15:30:00.0000000,15:45:00.0000000,7
Adult Medicine,2016-01-12,15:36:00.0000000,15:51:00.0000000,1
Adult Medicine,2016-01-12,15:50:00.0000000,16:00:00.0000000,1
Adult Medicine,2016-01-12,16:00:00.0000000,16:15:00.0000000,4
Adult Medicine,2016-01-12,16:00:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-01-12,16:20:00.0000000,16:35:00.0000000,1
Adult Medicine,2016-01-12,16:30:00.0000000,16:45:00.0000000,2
Adult Medicine,2016-01-12,16:30:00.0000000,17:00:00.0000000,1
Adult Medicine,2016-01-12,16:37:00.0000000,16:52:00.0000000,1
Adult Medicine,2016-01-12,16:40:00.0000000,16:55:00.0000000,1
Adult Medicine,2016-01-12,16:45:00.0000000,17:00:00.0000000,2
Adult Medicine,2016-01-12,16:50:00.0000000,17:05:00.0000000,1
Adult Medicine,2016-01-12,17:00:00.0000000,17:15:00.0000000,8
Adult Medicine,2016-01-12,17:15:00.0000000,17:30:00.0000000,3
Adult Medicine,2016-01-12,17:20:00.0000000,17:35:00.0000000,1
Adult Medicine,2016-01-12,17:30:00.0000000,17:45:00.0000000,6
Adult Medicine,2016-01-12,17:45:00.0000000,18:00:00.0000000,2
Adult Medicine,2016-01-12,18:00:00.0000000,18:15:00.0000000,4
Adult Medicine,2016-01-12,18:30:00.0000000,18:45:00.0000000,1
Adult Medicine,2016-01-13,09:00:00.0000000,09:15:00.0000000,6
Adult Medicine,2016-01-13,09:15:00.0000000,09:30:00.0000000,2
Adult Medicine,2016-01-13,09:30:00.0000000,09:45:00.0000000,1
Adult Medicine,2016-01-13,09:35:00.0000000,09:50:00.0000000,1
Adult Medicine,2016-01-13,09:45:00.0000000,10:00:00.0000000,6
Adult Medicine,2016-01-13,09:50:00.0000000,10:05:00.0000000,1
Adult Medicine,2016-01-13,10:00:00.0000000,10:15:00.0000000,5
Adult Medicine,2016-01-13,10:00:00.0000000,10:30:00.0000000,1
Adult Medicine,2016-01-13,10:15:00.0000000,10:30:00.0000000,3
Adult Medicine,2016-01-13,10:25:00.0000000,10:40:00.0000000,1
Adult Medicine,2016-01-13,10:30:00.0000000,10:45:00.0000000,8
Adult Medicine,2016-01-13,10:45:00.0000000,11:00:00.0000000,3
Adult Medicine,2016-01-13,10:50:00.0000000,11:05:00.0000000,1
Adult Medicine,2016-01-13,11:00:00.0000000,11:15:00.0000000,6
Adult Medicine,2016-01-13,11:10:00.0000000,11:25:00.0000000,1
Adult Medicine,2016-01-13,11:15:00.0000000,11:30:00.0000000,4
Adult Medicine,2016-01-13,11:20:00.0000000,11:35:00.0000000,1
Adult Medicine,2016-01-13,11:25:00.0000000,11:40:00.0000000,1
Adult Medicine,2016-01-13,11:30:00.0000000,11:45:00.0000000,3
Adult Medicine,2016-01-13,11:35:00.0000000,11:50:00.0000000,1
Adult Medicine,2016-01-13,11:45:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-01-13,11:55:00.0000000,12:10:00.0000000,1
Adult Medicine,2016-01-13,11:59:00.0000000,12:14:00.0000000,1
Adult Medicine,2016-01-13,12:05:00.0000000,12:15:00.0000000,1
Adult Medicine,2016-01-13,12:15:00.0000000,12:30:00.0000000,1
Adult Medicine,2016-01-13,12:25:00.0000000,12:35:00.0000000,1
Adult Medicine,2016-01-13,12:35:00.0000000,12:50:00.0000000,1
Adult Medicine,2016-01-13,12:40:00.0000000,12:50:00.0000000,1
Adult Medicine,2016-01-13,12:45:00.0000000,13:00:00.0000000,5
Adult Medicine,2016-01-13,12:50:00.0000000,13:00:00.0000000,1
Adult Medicine,2016-01-13,13:00:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-01-13,13:00:00.0000000,13:15:00.0000000,9
Adult Medicine,2016-01-13,13:00:00.0000000,13:20:00.0000000,1
Adult Medicine,2016-01-13,13:00:00.0000000,13:30:00.0000000,1
Adult Medicine,2016-01-13,13:01:00.0000000,13:16:00.0000000,1
Adult Medicine,2016-01-13,13:10:00.0000000,13:20:00.0000000,1
Adult Medicine,2016-01-13,13:15:00.0000000,13:30:00.0000000,2
Adult Medicine,2016-01-13,13:20:00.0000000,13:30:00.0000000,1
Adult Medicine,2016-01-13,13:20:00.0000000,13:35:00.0000000,2
Adult Medicine,2016-01-13,13:28:00.0000000,13:43:00.0000000,1
Adult Medicine,2016-01-13,13:30:00.0000000,13:45:00.0000000,10
Adult Medicine,2016-01-13,13:40:00.0000000,13:50:00.0000000,2
Adult Medicine,2016-01-13,13:40:00.0000000,13:55:00.0000000,2
Adult Medicine,2016-01-13,13:45:00.0000000,14:00:00.0000000,10
Adult Medicine,2016-01-13,13:46:00.0000000,14:01:00.0000000,1
Adult Medicine,2016-01-13,13:50:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-01-13,13:50:00.0000000,14:05:00.0000000,2
Adult Medicine,2016-01-13,14:00:00.0000000,14:10:00.0000000,3
Adult Medicine,2016-01-13,14:00:00.0000000,14:15:00.0000000,12
Adult Medicine,2016-01-13,14:00:00.0000000,14:20:00.0000000,1
Adult Medicine,2016-01-13,14:10:00.0000000,14:25:00.0000000,3
Adult Medicine,2016-01-13,14:15:00.0000000,14:30:00.0000000,4
Adult Medicine,2016-01-13,14:15:00.0000000,15:15:00.0000000,1
Adult Medicine,2016-01-13,14:20:00.0000000,14:35:00.0000000,2
Adult Medicine,2016-01-13,14:20:00.0000000,14:40:00.0000000,1
Adult Medicine,2016-01-13,14:25:00.0000000,14:40:00.0000000,2
Adult Medicine,2016-01-13,14:30:00.0000000,14:45:00.0000000,5
Adult Medicine,2016-01-13,14:35:00.0000000,14:50:00.0000000,2
Adult Medicine,2016-01-13,14:40:00.0000000,14:55:00.0000000,4
Adult Medicine,2016-01-13,14:45:00.0000000,15:00:00.0000000,2
Adult Medicine,2016-01-13,14:50:00.0000000,15:05:00.0000000,1
Adult Medicine,2016-01-13,15:00:00.0000000,15:15:00.0000000,7
Adult Medicine,2016-01-13,15:00:00.0000000,15:20:00.0000000,1
Adult Medicine,2016-01-13,15:15:00.0000000,15:30:00.0000000,5
Adult Medicine,2016-01-13,15:20:00.0000000,15:40:00.0000000,1
Adult Medicine,2016-01-13,15:30:00.0000000,15:45:00.0000000,3
Adult Medicine,2016-01-13,16:00:00.0000000,16:15:00.0000000,1
Adult Medicine,2016-01-13,16:00:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-01-13,16:15:00.0000000,16:30:00.0000000,2
Adult Medicine,2016-01-13,16:20:00.0000000,16:35:00.0000000,1
Adult Medicine,2016-01-13,16:30:00.0000000,16:45:00.0000000,6
Adult Medicine,2016-01-13,16:40:00.0000000,16:50:00.0000000,1
Adult Medicine,2016-01-13,16:45:00.0000000,17:00:00.0000000,3
Adult Medicine,2016-01-13,16:49:00.0000000,17:04:00.0000000,1
Adult Medicine,2016-01-13,16:50:00.0000000,17:00:00.0000000,1
Adult Medicine,2016-01-13,16:52:00.0000000,17:07:00.0000000,1
Adult Medicine,2016-01-13,17:00:00.0000000,17:10:00.0000000,1
Adult Medicine,2016-01-13,17:00:00.0000000,17:15:00.0000000,15
Adult Medicine,2016-01-13,17:10:00.0000000,17:25:00.0000000,1
Adult Medicine,2016-01-13,17:15:00.0000000,17:30:00.0000000,4
Adult Medicine,2016-01-13,17:20:00.0000000,17:30:00.0000000,1
Adult Medicine,2016-01-13,17:20:00.0000000,17:35:00.0000000,1
Adult Medicine,2016-01-13,17:25:00.0000000,17:40:00.0000000,1
Adult Medicine,2016-01-13,17:30:00.0000000,17:40:00.0000000,1
Adult Medicine,2016-01-13,17:30:00.0000000,17:45:00.0000000,9
Adult Medicine,2016-01-13,17:45:00.0000000,18:00:00.0000000,4
Adult Medicine,2016-01-13,18:00:00.0000000,18:15:00.0000000,8
Adult Medicine,2016-01-13,18:00:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-01-13,18:30:00.0000000,18:45:00.0000000,1
Adult Medicine,2016-01-13,18:30:00.0000000,19:00:00.0000000,2
Adult Medicine,2016-01-14,09:00:00.0000000,09:15:00.0000000,10
Adult Medicine,2016-01-14,09:00:00.0000000,09:45:00.0000000,1
Adult Medicine,2016-01-14,09:15:00.0000000,09:30:00.0000000,3
Adult Medicine,2016-01-14,09:21:00.0000000,09:36:00.0000000,1
Adult Medicine,2016-01-14,09:30:00.0000000,09:45:00.0000000,3
Adult Medicine,2016-01-14,09:42:00.0000000,09:57:00.0000000,1
Adult Medicine,2016-01-14,09:45:00.0000000,10:00:00.0000000,10
Adult Medicine,2016-01-14,09:54:00.0000000,10:09:00.0000000,1
Adult Medicine,2016-01-14,10:00:00.0000000,10:15:00.0000000,12
Adult Medicine,2016-01-14,10:00:00.0000000,10:30:00.0000000,1
Adult Medicine,2016-01-14,10:15:00.0000000,10:30:00.0000000,6
Adult Medicine,2016-01-14,10:30:00.0000000,10:45:00.0000000,14
Adult Medicine,2016-01-14,10:45:00.0000000,11:00:00.0000000,4
Adult Medicine,2016-01-14,11:00:00.0000000,11:15:00.0000000,10
Adult Medicine,2016-01-14,11:09:00.0000000,11:24:00.0000000,1
Adult Medicine,2016-01-14,11:11:00.0000000,11:26:00.0000000,1
Adult Medicine,2016-01-14,11:15:00.0000000,11:30:00.0000000,5
Adult Medicine,2016-01-14,11:30:00.0000000,11:45:00.0000000,5
Adult Medicine,2016-01-14,11:40:00.0000000,11:55:00.0000000,1
Adult Medicine,2016-01-14,12:00:00.0000000,12:15:00.0000000,1
Adult Medicine,2016-01-14,12:00:00.0000000,12:30:00.0000000,1
Adult Medicine,2016-01-14,12:13:00.0000000,12:28:00.0000000,1
Adult Medicine,2016-01-14,12:14:00.0000000,12:29:00.0000000,1
Adult Medicine,2016-01-14,12:16:00.0000000,12:31:00.0000000,1
Adult Medicine,2016-01-14,12:23:00.0000000,12:38:00.0000000,1
Adult Medicine,2016-01-14,12:25:00.0000000,12:40:00.0000000,1
Adult Medicine,2016-01-14,12:30:00.0000000,12:45:00.0000000,1
Adult Medicine,2016-01-14,12:30:00.0000000,13:00:00.0000000,1
Adult Medicine,2016-01-14,12:42:00.0000000,12:52:00.0000000,1
Adult Medicine,2016-01-14,13:00:00.0000000,13:15:00.0000000,11
Adult Medicine,2016-01-14,13:00:00.0000000,13:30:00.0000000,1
Adult Medicine,2016-01-14,13:10:00.0000000,13:25:00.0000000,2
Adult Medicine,2016-01-14,13:15:00.0000000,13:30:00.0000000,3
Adult Medicine,2016-01-14,13:30:00.0000000,13:45:00.0000000,5
Adult Medicine,2016-01-14,13:40:00.0000000,13:55:00.0000000,2
Adult Medicine,2016-01-14,13:45:00.0000000,14:00:00.0000000,4
Adult Medicine,2016-01-14,13:50:00.0000000,14:05:00.0000000,1
Adult Medicine,2016-01-14,14:00:00.0000000,14:15:00.0000000,6
Adult Medicine,2016-01-14,14:10:00.0000000,14:20:00.0000000,1
Adult Medicine,2016-01-14,14:10:00.0000000,14:25:00.0000000,1
Adult Medicine,2016-01-14,14:15:00.0000000,14:25:00.0000000,1
Adult Medicine,2016-01-14,14:15:00.0000000,14:30:00.0000000,1
Adult Medicine,2016-01-14,14:18:00.0000000,14:28:00.0000000,1
Adult Medicine,2016-01-14,14:20:00.0000000,14:35:00.0000000,1
Adult Medicine,2016-01-14,14:30:00.0000000,14:40:00.0000000,1
Adult Medicine,2016-01-14,14:30:00.0000000,14:45:00.0000000,7
Adult Medicine,2016-01-14,14:40:00.0000000,14:55:00.0000000,3
Adult Medicine,2016-01-14,14:44:00.0000000,14:59:00.0000000,1
Adult Medicine,2016-01-14,14:45:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-01-14,14:50:00.0000000,15:05:00.0000000,1
Adult Medicine,2016-01-14,15:00:00.0000000,15:15:00.0000000,8
Adult Medicine,2016-01-14,15:10:00.0000000,15:25:00.0000000,1
Adult Medicine,2016-01-14,15:15:00.0000000,15:30:00.0000000,3
Adult Medicine,2016-01-14,15:20:00.0000000,15:35:00.0000000,2
Adult Medicine,2016-01-14,15:30:00.0000000,15:45:00.0000000,4
Adult Medicine,2016-01-14,15:40:00.0000000,15:55:00.0000000,2
Adult Medicine,2016-01-14,15:45:00.0000000,16:00:00.0000000,2
Adult Medicine,2016-01-14,16:00:00.0000000,16:15:00.0000000,3
Adult Medicine,2016-01-14,16:15:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-01-14,16:20:00.0000000,16:35:00.0000000,1
Adult Medicine,2016-01-14,16:30:00.0000000,16:45:00.0000000,1
Adult Medicine,2016-01-14,16:39:00.0000000,16:54:00.0000000,1
Adult Medicine,2016-01-14,16:45:00.0000000,17:00:00.0000000,3
Adult Medicine,2016-01-14,17:00:00.0000000,17:15:00.0000000,7
Adult Medicine,2016-01-14,17:15:00.0000000,17:30:00.0000000,1
Adult Medicine,2016-01-14,17:30:00.0000000,17:45:00.0000000,3
Adult Medicine,2016-01-14,17:45:00.0000000,18:00:00.0000000,3
Adult Medicine,2016-01-14,17:45:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-01-14,18:00:00.0000000,18:15:00.0000000,4
Adult Medicine,2016-01-14,18:15:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-01-14,18:30:00.0000000,18:45:00.0000000,1
Adult Medicine,2016-01-15,08:00:00.0000000,08:15:00.0000000,1
Adult Medicine,2016-01-15,08:30:00.0000000,08:45:00.0000000,1
Adult Medicine,2016-01-15,08:40:00.0000000,08:50:00.0000000,1
Adult Medicine,2016-01-15,08:50:00.0000000,09:05:00.0000000,1
Adult Medicine,2016-01-15,09:00:00.0000000,09:10:00.0000000,1
Adult Medicine,2016-01-15,09:00:00.0000000,09:15:00.0000000,11
Adult Medicine,2016-01-15,09:00:00.0000000,09:30:00.0000000,1
Adult Medicine,2016-01-15,09:06:00.0000000,09:21:00.0000000,1
Adult Medicine,2016-01-15,09:10:00.0000000,09:25:00.0000000,2
Adult Medicine,2016-01-15,09:15:00.0000000,09:30:00.0000000,2
Adult Medicine,2016-01-15,09:20:00.0000000,09:35:00.0000000,1
Adult Medicine,2016-01-15,09:30:00.0000000,09:40:00.0000000,1
Adult Medicine,2016-01-15,09:30:00.0000000,09:45:00.0000000,7
Adult Medicine,2016-01-15,09:30:00.0000000,09:50:00.0000000,1
Adult Medicine,2016-01-15,09:30:00.0000000,10:00:00.0000000,1
Adult Medicine,2016-01-15,09:34:00.0000000,09:49:00.0000000,1
Adult Medicine,2016-01-15,09:38:00.0000000,09:53:00.0000000,1
Adult Medicine,2016-01-15,09:40:00.0000000,09:55:00.0000000,1
Adult Medicine,2016-01-15,09:45:00.0000000,10:00:00.0000000,6
Adult Medicine,2016-01-15,09:50:00.0000000,10:00:00.0000000,2
Adult Medicine,2016-01-15,10:00:00.0000000,10:15:00.0000000,10
Adult Medicine,2016-01-15,10:10:00.0000000,10:25:00.0000000,1
Adult Medicine,2016-01-15,10:15:00.0000000,10:30:00.0000000,5
Adult Medicine,2016-01-15,10:25:00.0000000,10:40:00.0000000,1
Adult Medicine,2016-01-15,10:30:00.0000000,10:40:00.0000000,1
Adult Medicine,2016-01-15,10:30:00.0000000,10:45:00.0000000,6
Adult Medicine,2016-01-15,10:30:00.0000000,11:00:00.0000000,1
Adult Medicine,2016-01-15,10:35:00.0000000,10:50:00.0000000,1
Adult Medicine,2016-01-15,10:45:00.0000000,10:55:00.0000000,1
Adult Medicine,2016-01-15,10:45:00.0000000,11:00:00.0000000,4
Adult Medicine,2016-01-15,10:50:00.0000000,11:05:00.0000000,2
Adult Medicine,2016-01-15,10:59:00.0000000,11:14:00.0000000,1
Adult Medicine,2016-01-15,11:00:00.0000000,11:15:00.0000000,11
Adult Medicine,2016-01-15,11:02:00.0000000,11:17:00.0000000,1
Adult Medicine,2016-01-15,11:10:00.0000000,11:20:00.0000000,1
Adult Medicine,2016-01-15,11:15:00.0000000,11:30:00.0000000,3
Adult Medicine,2016-01-15,11:20:00.0000000,11:35:00.0000000,1
Adult Medicine,2016-01-15,11:30:00.0000000,11:45:00.0000000,3
Adult Medicine,2016-01-15,11:30:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-01-15,11:40:00.0000000,11:50:00.0000000,1
Adult Medicine,2016-01-15,11:55:00.0000000,12:05:00.0000000,1
Adult Medicine,2016-01-15,12:00:00.0000000,12:15:00.0000000,1
Adult Medicine,2016-01-15,12:05:00.0000000,12:15:00.0000000,1
Adult Medicine,2016-01-15,12:15:00.0000000,12:30:00.0000000,2
Adult Medicine,2016-01-15,12:25:00.0000000,12:35:00.0000000,1
Adult Medicine,2016-01-15,13:00:00.0000000,13:15:00.0000000,8
Adult Medicine,2016-01-15,13:15:00.0000000,13:30:00.0000000,2
Adult Medicine,2016-01-15,13:20:00.0000000,13:35:00.0000000,1
Adult Medicine,2016-01-15,13:30:00.0000000,13:40:00.0000000,1
Adult Medicine,2016-01-15,13:30:00.0000000,13:45:00.0000000,3
